ds,yhat,yhat_lower,yhat_upper
2022-01-21,-1176.6906835754626,-3568.560703352243,1276.3152268169006
2022-01-22,-1038.4567304106345,-3602.3398121551195,1311.6026088552223
2022-01-23,-801.2024376258325,-3416.51372592087,1882.0372626377286
2022-01-24,-634.6901544845806,-3126.6907723181603,1701.7948733403464
2022-01-25,-626.2062691416279,-2954.7469430918914,1702.9043149985066
2022-01-26,-565.5850725751645,-3039.836214982413,1898.996276741016
2022-01-27,-335.99322489647,-2792.4302203231614,1947.7071424682215
2022-01-28,-314.04140613421384,-2648.8535567140766,2293.2646407359694
2022-01-29,-191.58606066675782,-2570.1579788412105,2280.018772850083
2022-01-30,28.13943912355353,-2574.001277558321,2297.5653905687846
2022-01-31,175.5096412389654,-2346.1923146023955,2856.033314065181
2022-02-01,163.37371839097682,-2335.4331136134497,2405.953569829275
2022-02-02,202.03351328983376,-2383.2126975138917,2845.4538094884306
2022-02-03,408.4615315875734,-2082.867863942713,2873.3794946904004
2022-02-04,406.19212960097275,-2175.2578896842333,2885.840967109819
2022-02-05,503.52279577372997,-1885.8566738771578,3005.7693024058567
2022-02-06,697.3859950271584,-1675.89201999483,3221.6847194063594
2022-02-07,818.3367967575559,-1534.4841368475538,3372.180567089428
2022-02-08,779.4219232610379,-1777.6585869644775,3188.33423786778
2022-02-09,791.159508375983,-1640.8686829687128,3275.4473747301245
2022-02-10,970.7579980136323,-1594.9438412323473,3438.0340478248795
2022-02-11,942.0072925570919,-1541.7384023257373,3406.359042949803
2022-02-12,1013.4789176143215,-1347.317858122456,3240.1511228053664
2022-02-13,1182.3956201917258,-1228.9165215074179,3786.37290710378
2022-02-14,1279.6155836407083,-1161.8808738512826,3666.4330067743563
2022-02-15,1218.4969182445175,-1173.3547830781654,3732.3663290722343
2022-02-16,1209.8717859491514,-1172.5823521881478,3640.6417862760695
2022-02-17,1371.2587076455002,-961.5696531892328,3870.7730083913166
2022-02-18,1326.7463153468566,-1102.8155269910103,3691.146374979941
2022-02-19,1385.185539736974,-1018.7220276415853,3963.5543798117724
2022-02-20,1544.050869992421,-816.9465249505415,3922.1339002857076
2022-02-21,1634.4161478509084,-854.0051672806997,4158.585799576402
2022-02-22,1569.8108417294957,-873.6261323056019,3850.813768694864
2022-02-23,1561.1864593144487,-903.2774018932217,4079.3821405759245
2022-02-24,1727.727886415167,-647.2954723765723,4112.373620154517
2022-02-25,1691.9135124709042,-632.9273429235132,3993.1866594719095
2022-02-26,1762.5207904622782,-547.4932205501442,4185.596833962127
2022-02-27,1936.878722615467,-541.7321180983616,4364.617554089065
2022-02-28,2045.8426278581253,-540.8411698645436,4299.262568393734
2022-03-01,2002.6513507045051,-329.1403322396557,4362.069847609408
2022-03-02,2017.8966668604837,-343.5854741208513,4332.547169791355
2022-03-03,2208.733770341189,-139.8602111489657,4649.044380562506
2022-03-04,2198.7663661500524,-377.6346586072375,4664.391979015949
2022-03-05,2296.243533623333,-365.9703480908662,4975.351155037022
2022-03-06,2497.9290750259233,-55.07899504707483,4820.439071584665
2022-03-07,2634.0887849355954,267.84149590258994,5031.646832937538
2022-03-08,2617.3614517579913,130.12629349214887,5160.8280241859065
2022-03-09,2657.74300666345,245.23612893860698,5051.539535784004
2022-03-10,2871.8123202414044,397.0162114380187,5242.102080680036
2022-03-11,2882.6317521520646,662.7878973408388,5304.540993917879
2022-03-12,2997.9591775101867,545.7776243721511,5344.763043627843
2022-03-13,3214.1317533331085,901.9289617627533,5655.8334229032625
2022-03-14,3361.066412958542,959.9652661243017,5888.986015301009
2022-03-15,3351.1424695448463,1016.9094328723039,5578.780102389271
2022-03-16,3394.1953448489353,789.2933877870705,5771.998506204852
2022-03-17,3606.7495687810697,1081.0360505568983,5883.173740146034
2022-03-18,3611.9238568244978,1268.3764038305203,5854.123894047382
2022-03-19,3717.644758336911,1295.643353221546,6204.31155926024
2022-03-20,3920.5289850625886,1611.2506871072003,6268.933785182126
2022-03-21,4050.8793376504286,1563.1358949674361,6477.341353960044
2022-03-22,4021.559629906997,1622.698924982087,6395.637142590083
2022-03-23,4042.977736704731,1644.9252852544926,6549.465347330806
2022-03-24,4232.305111551166,1870.1439015747917,6560.023865464252
2022-03-25,4213.365869170717,1747.7533882912883,6404.596140055883
2022-03-26,4294.832296428129,1903.212843044304,6662.8577873298555
2022-03-27,4474.087344968539,1959.7138649522135,6871.927129970025
2022-03-28,4582.19953039428,2250.815401251345,6985.377631355558
2022-03-29,4532.776194904382,2238.8431407343637,6922.290608008071
2022-03-30,4545.336819371714,2251.4963577472986,6695.710643456415
2022-03-31,4729.275505262311,2390.1230252311193,7312.801701191022
2022-04-01,4708.966010707569,2403.8283029606814,7028.962182974299
2022-04-02,4793.52712757852,2385.7196363133103,7095.983849632425
2022-04-03,4980.669355726035,2601.1350848967395,7245.1141154890865
2022-04-04,5101.65684668252,2719.1453544806077,7629.618267577899
2022-04-05,5070.151022253429,2886.8882693479004,7487.104542940024
2022-04-06,5097.165953885801,2676.863282528539,7344.275779981726
2022-04-07,5300.264734380884,2935.402329617005,7783.733977369661
2022-04-08,5303.430720965525,2890.5587728230353,7743.802909285432
2022-04-09,5415.251169705793,3177.6860895929913,7800.5760970937345
2022-04-10,5632.7743220707325,3328.5820822646265,7938.515006147749
2022-04-11,5786.485708260634,3305.67507581815,8279.948177524117
2022-04-12,5789.169782230634,3467.4074767381744,8079.624497385772
2022-04-13,5850.886573893461,3395.920418709086,8385.20654076022
2022-04-14,6088.192088289828,3554.520803879425,8524.975923610855
2022-04-15,6124.035739334156,3617.246144392033,8424.994509437696
2022-04-16,6265.97167151157,3755.4760710564783,8592.058303199916
2022-04-17,6510.044305471754,4050.049788524917,9086.02921330266
2022-04-18,6685.793107949195,4131.4783798300705,8925.323078245123
2022-04-19,6705.141917880608,4197.040624675393,9236.615089888362
2022-04-20,6777.401733684456,4385.7171124176775,9246.513527587089
2022-04-21,7018.514935317624,4675.598796553063,9412.044259063134
2022-04-22,7050.97351843938,4538.735718329052,9687.727558929171
2022-04-23,7182.047550396166,4757.444840968182,9574.365076331163
2022-04-24,7407.683626213286,5036.854959768016,9677.571558165568
2022-04-25,7557.517870404895,5184.479989718468,9976.198385851232
2022-04-26,7543.768479741073,5080.674909248425,9856.310014889104
2022-04-27,7576.236504798488,5206.521303210922,9972.170534246581
2022-04-28,7771.5427747619,5382.317354769445,10085.357524779012
2022-04-29,7753.033616262155,5385.365364734988,9929.050266695029
2022-04-30,7828.991792935642,5547.52659416547,10208.68224737555
2022-05-01,7996.512801166915,5537.527205574179,10238.354971648381
2022-05-02,8086.499998063021,5679.172305701573,10430.827877810016
2022-05-03,8012.501971427795,5523.381411921268,10321.410914094893
2022-05-04,7985.705967228914,5688.149276252787,10046.863401424645
2022-05-05,8124.131693635537,5728.704673003548,10583.598024211298
2022-05-06,8052.501232012808,5692.688172823992,10337.74826431793
2022-05-07,8080.413970359683,5704.5549483564955,10457.400216583213
2022-05-08,8206.187646040686,6011.108074469672,10735.888800672621
2022-05-09,8261.811483085601,6000.264532232682,10641.414998640284
2022-05-10,8161.777952904007,5660.031587680049,10607.19653388645
2022-05-11,8118.023444408962,5762.767874798176,10609.355529245462
2022-05-12,8249.10734873231,5765.198068391894,10746.936820694758
2022-05-13,8180.0637796702595,5695.085240418492,10642.98277999968
2022-05-14,8220.563853650361,5842.221724155477,10667.1714246375
2022-05-15,8368.750047117754,6003.657249180636,10756.49452947108
2022-05-16,8456.1888963765,6162.319682554897,10855.769389544374
2022-05-17,8396.708687449343,6025.380570020938,10867.209787427068
2022-05-18,8401.352374071863,5983.6936225231775,10846.759064030208
2022-05-19,8587.575013417996,6132.470215269908,10917.692184973748
2022-05-20,8579.119560758932,6262.624755396924,11009.864345461334
2022-05-21,8684.20841047537,6250.884305672248,11137.674419953468
2022-05-22,8899.411520612155,6605.618520198954,11432.355539761445
2022-05-23,9054.636577246407,6687.282461603252,11464.818069033176
2022-05-24,9062.006929191914,6715.523131056603,11449.943960013255
2022-05-25,9130.856528858902,6517.279821192199,11640.613378212876
2022-05-26,9376.970106813898,7060.679749970239,11732.270134803934
2022-05-27,9422.501326900641,7259.828385873303,11972.209693098093
2022-05-28,9574.20521123198,7185.642782902149,11865.728470046355
2022-05-29,9827.344599424263,7387.548370799533,12045.140160231043
2022-05-30,10010.715079387024,7649.495531040156,12236.63019024553
2022-05-31,10035.553182579386,7535.661065911334,12426.028967742748
2022-06-01,10110.556248878667,7547.290686911791,12544.567383173644
2022-06-02,10351.14148779965,7866.762336759667,12748.349409437798
2022-06-03,10379.376431744126,7555.184649311889,12881.736183742376
2022-06-04,10502.216684930483,7857.471843510591,13091.272563736271
2022-06-05,10715.41052742564,8312.923909664207,13267.670627601476
2022-06-06,10848.514769835481,8534.019194889734,13233.88962003385
2022-06-07,10813.786848880507,8309.54224517033,13286.629101232029
2022-06-08,10821.181879940334,8376.875715812519,13087.132673835516
2022-06-09,10987.582733005722,8530.401769725642,13256.41200840023
2022-06-10,10936.696010224769,8499.688502305286,13238.531264338788
2022-06-11,10977.250661815853,8541.840158264042,13367.26115295147
2022-06-12,11106.859755748,8698.034769926386,13625.577666211982
2022-06-13,11156.990875925216,8649.416912635035,13479.196077190534
2022-06-14,11041.811240782517,8652.407720412784,13559.971690822838
2022-06-15,10973.13747608338,8445.1905716368,13367.672018543613
2022-06-16,11069.619288814314,8645.018439885409,13528.439323354518
2022-06-17,10956.59110604662,8761.858168592229,13509.65372643162
2022-06-18,10944.229551070865,8410.35728916082,13352.362438800836
2022-06-19,11031.378331280237,8349.657253342817,13558.092966633283
2022-06-20,11050.486967299552,8462.249213061456,13527.882726469794
2022-06-21,10916.430280410623,8528.256253327318,13268.668516738124
2022-06-22,10841.439245701138,8504.362445492008,13497.091601673925
2022-06-23,10944.272961886452,8286.139200185027,13380.929265159988
2022-06-24,10850.066122536286,8409.496706800848,13278.949897571758
2022-06-25,10868.489989850232,8636.966480394112,13411.174077643953
2022-06-26,10997.588378408916,8603.162723450925,13453.29618340555
2022-06-27,11068.734816808861,8707.78382086594,13583.826472094888
2022-06-28,10995.47735450954,8673.31456403031,13490.921525553993
2022-06-29,10988.50099484656,8381.855186292974,13444.818802978712
2022-06-30,11164.83671796248,8701.08259998409,13486.419910785737
2022-07-01,11147.750550747065,8435.140707779181,13566.019662614428
2022-07-02,11244.949640790475,8873.523466164788,13405.719507825619
2022-07-03,11452.465708202202,8946.669968413175,13952.746961458815
2022-07-04,11599.660849549013,8900.29051741811,13964.46765309958
2022-07-05,11598.120938494281,9020.67439403939,13975.0246470059
2022-07-06,11656.665383923952,9207.566165882907,14088.620943738126
2022-07-07,11890.601023360807,9579.68349714512,14410.146394453943
2022-07-08,11921.65247902293,9361.115941378248,14148.421169370708
2022-07-09,12056.204949604387,9659.024890306895,14234.816555868947
2022-07-10,12289.218817949251,9874.763054696832,14773.564258577233
2022-07-11,12449.260371963766,9950.319912840494,14983.841508112739
2022-07-12,12447.413239286343,10090.336309792045,14999.986635970274
2022-07-13,12492.298882331648,9968.536470840192,14847.349487768224
2022-07-14,12699.33369692785,10176.106663747369,15286.691598967242
2022-07-15,12690.65500960842,10184.606754078137,15214.946126653547
2022-07-16,12773.352056214575,10242.735745334126,15147.29463178977
2022-07-17,12943.361750600714,10508.862160771447,15211.483553119127
2022-07-18,13030.47397532703,10518.076004429104,15532.534464177546
2022-07-19,12947.21172418382,10601.083600259131,15351.459002187583
2022-07-20,12903.81526654153,10325.094497131444,15459.186963618948
2022-07-21,13017.458832359793,10657.90881262593,15462.484843976294
2022-07-22,12912.133166456148,10338.006404040098,15441.044143750478
2022-07-23,12896.831158117431,10406.766777013228,15230.420346367608
2022-07-24,12969.397518385205,10618.494135222192,15238.408812794358
2022-07-25,12961.488409930756,10279.19338078581,15181.169626231154
2022-07-26,12787.407511219157,10367.854674082999,15126.413908350592
2022-07-27,12659.048785674715,10109.009395309908,15064.757082302212
2022-07-28,12695.07547595574,10240.086197389344,15192.97982171084
2022-07-29,12520.769587631257,10183.932860305773,14877.876810394191
2022-07-30,12446.189855460381,10139.156569848004,14877.452548626265
2022-07-31,12469.999803585824,9761.570693185413,14955.402199757596
2022-08-01,12424.412280044617,10103.417682191193,14860.88716057683
2022-08-02,12224.01724830835,9836.823651308176,14622.867171218222
2022-08-03,12080.723226905178,9787.8783214643,14356.24429391238
2022-08-04,12112.94183552444,9765.037596455288,14422.882877244789
2022-08-05,11945.449471642954,9251.500163793402,14460.38331633015
2022-08-06,11887.563700263852,9447.334898097972,14212.483907512204
2022-08-07,11936.995399824425,9509.199933378906,14472.597261923416
2022-08-08,11924.82233549808,9358.217441013823,14367.097021001007
2022-08-09,11764.350112869834,9530.194231126776,14106.271808576497
2022-08-10,11666.08996864405,9269.75739249544,14080.220479009484
2022-08-11,11746.981895921897,9305.907740815956,14201.530648233469
2022-08-12,11630.296010618487,9252.495315648166,14176.482389470613
2022-08-13,11623.848758382119,9336.963393333359,14033.906721169382
2022-08-14,11723.89392184039,9205.457256468813,14159.738581199173
2022-08-15,11760.133101452057,9444.928336473446,14109.776217549104
2022-08-16,11644.61068410123,9210.606370656658,14135.60404987237
2022-08-17,11586.72191554875,9193.220224990031,14019.277997352927
2022-08-18,11702.461801032652,9201.06595105899,14141.403159889427
2022-08-19,11614.347210406402,9145.983154644553,14114.194039705075
2022-08-20,11629.648251876533,9014.409826136283,14050.449365502667
2022-08-21,11744.288606768328,9426.575163271007,14218.195356979897
2022-08-22,11787.859347523125,9445.740593905719,14205.087590743295
2022-08-23,11672.5112724253,9283.178597752838,14253.392991857456
2022-08-24,11607.954552620078,9337.138299296641,14019.892587653745
2022-08-25,11710.693748039068,9463.410361945105,14252.296142066214
2022-08-26,11603.931042632144,9231.113041216564,14051.724095441736
2022-08-27,11595.774363695238,9237.508455514022,14305.752864618513
2022-08-28,11683.110786983167,9471.89991711486,14231.693002482385
2022-08-29,11696.590546713769,9175.026619451635,14094.553382405966
2022-08-30,11549.487545491344,9272.750602821721,14030.804966940188
2022-08-31,11452.666061412243,9164.656673320904,13937.928815559277
2022-09-01,11523.782625669543,9207.10250836769,14056.756105051325
2022-09-02,11387.156827462682,9086.389507561156,13826.473787817624
2022-09-03,11351.94858254772,8814.398165775694,13782.913416739104
2022-09-04,11416.003080497165,8971.979800546123,13997.690374228745
2022-09-05,11410.809463655933,8989.671697940954,13752.370772800128
2022-09-06,11250.339768374482,8761.792833232117,13771.601266135927
2022-09-07,11145.998347152043,8635.881902260311,13432.138308724167
2022-09-08,11215.811139762332,8776.167731478086,13454.477875090164
2022-09-09,11084.288809557765,8706.878634743061,13513.78114722783
2022-09-10,11060.601400404132,8495.541236164143,13571.053833516959
2022-09-11,11142.425707277795,8826.850035546855,13625.304300645963
2022-09-12,11160.91125331118,8687.423700320045,13716.085410282696
2022-09-13,11029.529630145316,8524.180787603165,13747.61202021923
2022-09-14,10959.04441841791,8571.734334062989,13328.387876731758
2022-09-15,11066.715714839302,8683.754284124305,13451.549380453847
2022-09-16,10976.187492356641,8523.888420990208,13415.17207456286
2022-09-17,10995.687354262504,8456.635899404868,13447.34684052849
2022-09-18,11121.900621303528,8403.844986558986,13576.890675551766
2022-09-19,11184.963877601267,8814.621953931972,13693.695322896623
2022-09-20,11097.343438462536,8681.30668334235,13466.642052572179
2022-09-21,11068.827783072937,8624.69729467896,13538.880733452641
2022-09-22,11215.762070921264,8734.077374782999,13604.197219954636
2022-09-23,11160.957471430913,8592.869978998035,13476.019999465767
2022-09-24,11211.911674506027,9057.710965186732,13535.62425850667
2022-09-25,11364.700522088948,9037.69109874807,13801.240592981143
2022-09-26,11448.985469684858,9200.342780946045,13883.007545109069
2022-09-27,11376.902033780196,8947.346597465117,13919.555158625459
2022-09-28,11358.058077224734,8900.883257586778,13960.346462846535
2022-09-29,11508.769979775903,9248.470027917576,13876.831301269582
2022-09-30,11451.969470601802,8754.592688121607,13824.630469336807
2022-10-01,11495.417652947051,9041.186401462039,13776.393686598605
2022-10-02,11635.5864318746,8927.60669317237,14193.652747698128
2022-10-03,11702.652423214504,9398.574382647666,14134.300757714112
2022-10-04,11609.368954738442,9341.454192897238,13944.267813217019
2022-10-05,11566.045537851638,9054.0684839762,14072.597608227992
2022-10-06,11689.763437942705,9185.551207172672,14110.663591006345
2022-10-07,11604.26073806074,9326.891561777218,14040.810079543791
2022-10-08,11618.124062547164,9160.297407697868,14125.023220939072
2022-10-09,11728.647807842972,9269.550869626932,14099.731305255787
2022-10-10,11766.806576600136,9424.38793295234,14172.18346119474
2022-10-11,11646.10700842651,9360.770813972618,13981.283462983487
2022-10-12,11577.548916222451,9301.049650966064,14048.187896088131
2022-10-13,11678.824821132863,9278.454174226765,14050.67282135829
2022-10-14,11574.191667897081,9113.221987457984,13906.600869757902
2022-10-15,11572.652187178739,9086.15376549949,14048.204789445062
2022-10-16,11671.806643372423,9165.288333718689,14129.24488689267
2022-10-17,11702.822346081994,9271.745595216213,14046.75074558611
2022-10-18,11579.283980799692,9127.92132804853,13910.322203565163
2022-10-19,11512.15772836443,9006.920677973456,13851.65355139391
2022-10-20,11618.996513820059,9125.911276171619,14172.499459392666
2022-10-21,11523.820218257219,9079.131477582083,13884.979220293244
2022-10-22,11535.30798269303,9059.95419860805,13920.51887452874
2022-10-23,11650.663256945307,9155.750586425966,14243.535531880965
2022-10-24,11700.596948268376,9439.233038554288,14260.016300916122
2022-10-25,11598.19438828637,9116.844202523009,14024.119323340956
2022-10-26,11553.895436336643,9058.83481822278,14114.579037418505
2022-10-27,11684.716125720752,9239.341359414491,14206.48043620267
2022-10-28,11614.144875276306,9257.643870729515,13872.732116819245
2022-10-29,11650.349925074263,9318.583501288533,13930.880261149561
2022-10-30,11790.058218737124,9365.772165463806,14149.705791895802
2022-10-31,11863.550708583207,9551.703686501776,14118.136652692943
2022-11-01,11783.539485784926,9293.541637658263,14320.566627548927
2022-11-02,11760.155807720479,9390.10174041858,14213.379840232592
2022-11-03,11910.177259405627,9333.26151520164,14222.568551067227
2022-11-04,11856.926981529487,9337.54673880825,14207.96354374119
2022-11-05,11908.4816147399,9496.649431700518,14315.941723869963
2022-11-06,12061.548252607345,9642.867862134099,14309.202859598365
2022-11-07,12146.455524592804,9682.08960086784,14684.820137718132
2022-11-08,12076.02442528243,9741.765389186487,14423.712467889796
2022-11-09,12060.548236909764,9754.458214075747,14523.106131461089
2022-11-10,12217.010107682976,9744.05865273165,14671.69551949544
2022-11-11,12168.971583592851,9825.19961344718,14856.901468446933
2022-11-12,12224.769135604485,9756.519212712143,14629.491167025086
2022-11-13,12381.379381114479,10056.963079244257,14694.10705552965
2022-11-14,12469.398528425458,10166.97752317554,14908.089060543294
2022-11-15,12401.902055961324,10030.136371248815,14942.095640202553
2022-11-16,12389.414344306122,10125.723557570334,14794.790793030823
2022-11-17,12549.117158904737,10114.903115440216,14928.484793077963
2022-11-18,12504.7305705275,10229.111827403853,14957.590092981749
2022-11-19,12564.240337795924,10089.128371682797,15187.936899837223
2022-11-20,12725.14888817442,10384.83402252165,15186.966991256808
2022-11-21,12818.063007769393,10504.338295836718,15520.402291622333
2022-11-22,12756.016818923334,10361.21330190439,15190.060558889174
2022-11-23,12749.443472261091,10337.327554381083,15139.886313210842
2022-11-24,12915.387609238347,10621.527412695468,15401.50138190531
2022-11-25,12877.392025283145,10476.840911659247,15329.69946350689
2022-11-26,12943.695596860267,10556.45839862043,15341.13022465395
2022-11-27,13111.103082706906,10803.955750887757,15546.72347691364
2022-11-28,13209.97213374633,10780.794718832414,15649.938772805883
2022-11-29,13153.083231285302,10616.717331826289,15680.566884412772
2022-11-30,13150.621892300518,10667.033459474142,15506.374885301737
2022-12-01,13319.40158659299,10905.436039928594,15678.391175519111
2022-12-02,13282.760441604007,10799.668304100043,15688.77119833767
2022-12-03,13348.768459493018,11131.62539256104,15782.25320023939
2022-12-04,13514.105544268938,10843.981440190064,15834.841009798036
2022-12-05,13609.055397017111,11029.238644962517,15969.582428862333
2022-12-06,13546.380766816063,11313.615348210918,15787.178951075282
2022-12-07,13536.3092156307,11163.24735541696,15931.341936674278
2022-12-08,13695.757718137565,11293.310928630506,16197.879822714578
2022-12-09,13648.229108662283,11283.844729829098,15980.095888147825
2022-12-10,13702.017097856344,11212.70527021294,15885.258588343591
2022-12-11,13854.080216164028,11330.798246324872,16296.713106531284
2022-12-12,13935.029860176537,11584.694691566538,16287.937243525843
2022-12-13,13857.998102148289,11099.983266693447,16202.738515211977
2022-12-14,13833.614642348666,11423.027690413077,16421.541188958876
2022-12-15,13979.221487945668,11374.141200411956,16293.555058746597
2022-12-16,13918.758666125374,11479.282288557406,16186.059750720166
2022-12-17,13960.958012845182,11515.385273840877,16249.717311550907
2022-12-18,14103.205726160606,11790.877826244283,16417.663413536357
2022-12-19,14176.51919477306,11628.711730635365,16617.677850942477
2022-12-20,14094.404088888752,11634.694120868924,16577.4285151314
2022-12-21,14067.821402067899,11701.53422089676,16436.544648062827
2022-12-22,14211.604013360859,11824.14710533638,16532.70889491469
2022-12-23,14152.702805145607,11742.368386231945,16612.650912821362
2022-12-24,14200.006618783165,11770.532265954389,16811.66162415946
2022-12-25,14350.98985496304,11944.215745393696,16659.721515573754
2022-12-26,14436.686850417662,12106.902999727785,16941.29532547816
2022-12-27,14370.548361778496,11859.607713256406,16870.88938468549
2022-12-28,14363.40983695194,11829.180593040091,16825.19194461032
2022-12-29,14532.700276702752,12197.147643585055,17056.41580804392
2022-12-30,14502.325125778632,12155.937328945089,16920.187223092762
2022-12-31,14580.860276581896,12068.709607068347,17012.365418046124
2023-01-01,14765.41782598936,12136.029375368584,17160.31876486225
2023-01-02,14886.628960682414,12375.287457526654,17426.73524565505
2023-01-03,14857.509741510212,12496.980640431628,17255.3912800931
2023-01-04,14888.43918589628,12473.979184590205,17364.976103659574
2023-01-05,15096.37816142739,12548.46977749977,17559.778078238476
2023-01-06,15104.762241624905,12704.619791367484,17633.257774857324
2023-01-07,15221.705328904955,12648.215574728325,17550.745014672095
2023-01-08,15443.874426374223,12956.993612799371,17861.12219024553
2023-01-09,15601.480701804772,13092.991716795628,18085.696285255854
2023-01-10,15607.152416111387,13293.636317012777,18014.89219800203
2023-01-11,15670.918956633279,13440.448082790605,17903.046930555913
2023-01-12,15909.434373366374,13446.1318862006,18149.82295150377
2023-01-13,15945.873500583915,13677.993972119715,18273.99747694357
2023-01-14,16088.137447843077,13633.751776197016,18707.666225785353
2023-01-15,16332.728868001126,13888.28428435864,18734.870767671066
